case,forecast_method,information_available_through_delivery_timestamp,commitment_protocol,delivery_timestamp,lead_hour,forecast_price,realized_price,error
DK1 day-ahead block,seasonal_mean,2019-08-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-03 22:00:00+00:00,23,25.962581743869208,37.69,-11.72741825613079
DK1 day-ahead block,seasonal_mean,2019-08-02 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-03 23:00:00+00:00,24,24.677622615803816,38.04,-13.362377384196183
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 00:00:00+00:00,1,23.920688010899184,37.45,-13.529311989100819
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 01:00:00+00:00,2,23.44265667574932,37.18,-13.73734332425068
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 02:00:00+00:00,3,23.54290190735695,37.06,-13.517098092643053
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 03:00:00+00:00,4,24.78192098092643,36.48,-11.698079019073568
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 04:00:00+00:00,5,28.35148501362398,37.4,-9.04851498637602
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 05:00:00+00:00,6,32.68617847411444,38.09,-5.4038215258855615
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 06:00:00+00:00,7,36.225395095367844,38.69,-2.4646049046321536
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 07:00:00+00:00,8,36.58802452316076,39.63,-3.041975476839241
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 08:00:00+00:00,9,35.5291757493188,40.03,-4.500824250681198
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 09:00:00+00:00,10,34.54130108991826,40.02,-5.4786989100817465
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 10:00:00+00:00,11,33.0616621253406,39.98,-6.9183378746594
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 11:00:00+00:00,12,31.92940054495913,39.46,-7.530599455040871
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 12:00:00+00:00,13,31.17824250681199,39.3,-8.121757493188007
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 13:00:00+00:00,14,31.00907356948229,39.2,-8.190926430517713
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 14:00:00+00:00,15,31.523358310626705,39.12,-7.596641689373293
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 15:00:00+00:00,16,34.01032697547684,39.32,-5.309673024523157
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 16:00:00+00:00,17,36.808385558583105,39.98,-3.1716144414168923
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 17:00:00+00:00,18,36.89807901907357,42.0,-5.10192098092643
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 18:00:00+00:00,19,34.943106267029975,43.99,-9.046893732970027
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 19:00:00+00:00,20,32.7116553133515,47.0,-14.2883446866485
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 20:00:00+00:00,21,30.760006811989104,46.76,-15.999993188010894
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 21:00:00+00:00,22,28.294509536784737,42.24,-13.945490463215265
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 22:00:00+00:00,23,25.962581743869208,38.46,-12.497418256130793
DK1 day-ahead block,seasonal_mean,2019-08-03 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-04 23:00:00+00:00,24,24.677622615803816,36.89,-12.212377384196184
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 00:00:00+00:00,1,23.920688010899184,36.55,-12.629311989100813
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 01:00:00+00:00,2,23.44265667574932,36.56,-13.117343324250683
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 02:00:00+00:00,3,23.54290190735695,36.81,-13.267098092643053
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 03:00:00+00:00,4,24.78192098092643,38.73,-13.948079019073568
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 04:00:00+00:00,5,28.35148501362398,48.0,-19.64851498637602
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 05:00:00+00:00,6,32.68617847411444,55.18,-22.493821525885558
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 06:00:00+00:00,7,36.225395095367844,56.02,-19.79460490463216
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 07:00:00+00:00,8,36.58802452316076,56.04,-19.451975476839237
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 08:00:00+00:00,9,35.5291757493188,55.73,-20.200824250681194
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 09:00:00+00:00,10,34.54130108991826,53.89,-19.348698910081744
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 10:00:00+00:00,11,33.0616621253406,45.22,-12.158337874659402
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 11:00:00+00:00,12,31.92940054495913,47.24,-15.310599455040872
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 12:00:00+00:00,13,31.17824250681199,43.87,-12.691757493188007
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 13:00:00+00:00,14,31.00907356948229,44.32,-13.31092643051771
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 14:00:00+00:00,15,31.523358310626705,44.93,-13.406641689373295
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 15:00:00+00:00,16,34.01032697547684,46.28,-12.269673024523158
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 16:00:00+00:00,17,36.808385558583105,53.0,-16.191614441416895
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 17:00:00+00:00,18,36.89807901907357,51.11,-14.211920980926429
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 18:00:00+00:00,19,34.943106267029975,55.0,-20.056893732970025
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 19:00:00+00:00,20,32.7116553133515,51.13,-18.418344686648503
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 20:00:00+00:00,21,30.760006811989104,45.0,-14.239993188010896
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 21:00:00+00:00,22,28.294509536784737,39.87,-11.57549046321526
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 22:00:00+00:00,23,25.962581743869208,38.48,-12.517418256130789
DK1 day-ahead block,seasonal_mean,2019-08-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-05 23:00:00+00:00,24,24.677622615803816,37.83,-13.152377384196182
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 00:00:00+00:00,1,23.920688010899184,36.91,-12.989311989100813
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 01:00:00+00:00,2,23.44265667574932,36.83,-13.38734332425068
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 02:00:00+00:00,3,23.54290190735695,36.78,-13.237098092643052
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 03:00:00+00:00,4,24.78192098092643,37.54,-12.75807901907357
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 04:00:00+00:00,5,28.35148501362398,39.27,-10.918514986376024
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 05:00:00+00:00,6,32.68617847411444,43.64,-10.953821525885559
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 06:00:00+00:00,7,36.225395095367844,45.0,-8.774604904632156
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 07:00:00+00:00,8,36.58802452316076,44.0,-7.411975476839238
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 08:00:00+00:00,9,35.5291757493188,41.96,-6.430824250681198
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 09:00:00+00:00,10,34.54130108991826,41.37,-6.828698910081741
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 10:00:00+00:00,11,33.0616621253406,40.06,-6.998337874659406
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 11:00:00+00:00,12,31.92940054495913,39.97,-8.04059945504087
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 12:00:00+00:00,13,31.17824250681199,39.93,-8.751757493188009
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 13:00:00+00:00,14,31.00907356948229,38.99,-7.980926430517712
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 14:00:00+00:00,15,31.523358310626705,40.04,-8.516641689373294
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 15:00:00+00:00,16,34.01032697547684,43.84,-9.82967302452316
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 16:00:00+00:00,17,36.808385558583105,48.93,-12.121614441416895
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 17:00:00+00:00,18,36.89807901907357,51.78,-14.88192098092643
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 18:00:00+00:00,19,34.943106267029975,53.87,-18.926893732970022
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 19:00:00+00:00,20,32.7116553133515,52.99,-20.278344686648502
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 20:00:00+00:00,21,30.760006811989104,49.12,-18.359993188010893
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 21:00:00+00:00,22,28.294509536784737,40.97,-12.675490463215262
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 22:00:00+00:00,23,25.962581743869208,37.03,-11.067418256130793
DK1 day-ahead block,seasonal_mean,2019-08-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-06 23:00:00+00:00,24,24.677622615803816,35.41,-10.73237738419618
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 00:00:00+00:00,1,23.920688010899184,35.76,-11.839311989100814
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 01:00:00+00:00,2,23.44265667574932,35.76,-12.317343324250679
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 02:00:00+00:00,3,23.54290190735695,35.69,-12.147098092643049
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 03:00:00+00:00,4,24.78192098092643,36.86,-12.07807901907357
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 04:00:00+00:00,5,28.35148501362398,40.58,-12.22851498637602
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 05:00:00+00:00,6,32.68617847411444,44.96,-12.273821525885559
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 06:00:00+00:00,7,36.225395095367844,44.98,-8.754604904632153
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 07:00:00+00:00,8,36.58802452316076,44.98,-8.391975476839235
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 08:00:00+00:00,9,35.5291757493188,44.34,-8.8108242506812
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 09:00:00+00:00,10,34.54130108991826,44.47,-9.928698910081742
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 10:00:00+00:00,11,33.0616621253406,42.16,-9.0983378746594
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 11:00:00+00:00,12,31.92940054495913,42.84,-10.910599455040874
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 12:00:00+00:00,13,31.17824250681199,40.73,-9.551757493188006
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 13:00:00+00:00,14,31.00907356948229,41.15,-10.140926430517709
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 14:00:00+00:00,15,31.523358310626705,42.05,-10.526641689373292
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 15:00:00+00:00,16,34.01032697547684,44.22,-10.209673024523156
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 16:00:00+00:00,17,36.808385558583105,43.48,-6.671614441416892
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 17:00:00+00:00,18,36.89807901907357,43.15,-6.251920980926428
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 18:00:00+00:00,19,34.943106267029975,42.68,-7.7368937329700245
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 19:00:00+00:00,20,32.7116553133515,41.94,-9.228344686648498
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 20:00:00+00:00,21,30.760006811989104,40.55,-9.789993188010893
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 21:00:00+00:00,22,28.294509536784737,37.64,-9.345490463215263
DK1 day-ahead block,seasonal_mean,2019-08-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-08-07 22:00:00+00:00,23,25.962581743869208,32.74,-6.777418256130794
